Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ActivityLabel
354546,-9.46,-0.57,1.00,0.16,-0.05,-0.10,standing
354566,-9.70,-0.42,1.03,0.19,-0.05,-0.12,standing
354586,-9.48,-0.44,1.04,0.23,-0.06,-0.16,standing
354606,-9.60,-0.65,1.04,0.19,-0.04,-0.18,standing
354626,-9.53,-0.79,1.31,0.24,-0.02,-0.19,standing
354646,-9.35,-0.85,1.40,0.31,0.10,-0.23,standing
354666,-9.43,-1.12,1.32,0.36,0.16,-0.26,standing
354686,-9.66,-1.31,1.50,0.39,0.21,-0.28,standing
354706,-9.69,-0.95,1.47,0.35,0.31,-0.22,standing
354726,-9.36,-1.00,1.63,0.35,0.50,-0.18,standing
354746,-9.25,-1.41,0.95,0.47,0.57,-0.30,standing
354766,-9.13,-1.85,0.72,0.40,0.34,-0.37,standing
354786,-8.02,-1.80,0.97,0.20,0.24,-0.34,standing
354806,-8.68,-1.62,1.77,0.24,0.22,-0.32,standing
354826,-11.00,-1.53,1.26,0.24,0.08,-0.21,standing
354846,-12.07,0.08,1.45,0.12,-0.11,0.07,standing
354866,-11.53,1.08,1.68,-0.19,-0.24,0.19,standing
354886,-10.57,-0.21,1.74,-0.71,-0.42,0.08,standing
354906,-7.65,-1.97,1.88,-0.99,-0.40,0.05,standing
354926,-5.96,-2.60,1.96,-0.77,-0.20,0.04,standing
354946,-5.92,-2.24,1.64,-0.38,-0.03,0.00,standing
354966,-6.45,-1.24,1.33,-0.18,0.10,0.09,standing
354986,-6.71,-0.32,0.92,-0.12,0.35,0.36,standing
355006,-8.06,0.25,0.78,-0.15,0.50,0.53,standing
355026,-9.84,0.70,0.51,-0.41,0.46,0.67,standing
355046,-12.59,1.42,0.56,-0.58,0.24,0.83,standing
355066,-16.05,0.45,-1.28,-0.99,-0.28,0.51,standing
355086,-11.34,-0.98,0.52,-1.46,-0.81,0.48,standing
355106,-7.22,-1.80,1.50,-1.37,-0.58,0.52,standing
355126,-6.75,-1.90,2.24,-1.17,-0.46,0.43,standing
355146,-7.18,-1.60,1.93,-0.93,-0.39,0.32,standing
355166,-8.53,-2.63,1.44,-0.83,-0.42,0.10,standing
355186,-10.45,-3.62,1.43,-0.69,-0.53,-0.19,standing
355206,-10.69,-3.79,1.80,-0.35,-0.59,-0.18,standing
355725,-7.22,-1.10,2.89,-0.64,0.07,0.18,standing
355745,-10.11,-1.87,1.89,-0.35,0.19,0.06,standing
355765,-10.36,-1.83,1.23,-0.10,0.07,0.02,standing
355785,-9.12,-1.49,1.60,-0.03,-0.06,-0.01,standing
355805,-8.46,-1.21,2.17,0.05,-0.05,-0.01,standing
355825,-8.93,-0.87,2.21,0.11,0.04,0.04,standing
355845,-9.49,-0.25,1.83,0.10,0.07,0.03,standing
355865,-9.52,-0.23,1.55,0.04,0.06,-0.01,standing
355885,-9.55,-0.74,1.50,0.01,0.00,-0.07,standing
355905,-9.00,-0.87,1.76,0.01,-0.04,-0.04,standing
355925,-9.11,-0.71,1.90,0.05,-0.04,0.01,standing
355945,-9.10,-0.35,1.71,0.05,-0.02,0.02,standing
355965,-9.50,-0.31,1.55,0.03,-0.03,-0.01,standing
355985,-9.34,-0.43,1.53,-0.02,-0.06,-0.00,standing
356005,-9.30,-0.56,1.61,-0.05,-0.09,0.02,standing
356025,-9.16,-0.31,1.88,-0.06,-0.07,0.06,standing
356045,-9.14,-0.33,1.77,-0.05,-0.03,0.03,standing
356065,-9.27,-0.51,1.70,-0.07,-0.01,-0.02,standing
356085,-9.33,-0.83,1.66,-0.05,-0.03,-0.03,standing
356107,-9.22,-0.84,1.77,-0.03,-0.00,0.00,standing
356128,-9.20,-0.58,1.77,-0.00,0.01,0.02,standing
356148,-9.22,-0.51,1.74,-0.01,0.01,0.01,standing
356168,-9.32,-0.55,1.56,-0.02,0.01,0.00,standing
356188,-9.37,-0.67,1.54,-0.00,-0.02,0.02,standing
356208,-9.15,-0.58,1.76,-0.00,-0.01,0.03,standing
356228,-9.22,-0.38,1.76,-0.01,0.02,0.01,standing
356248,-9.40,-0.63,1.71,-0.04,0.00,-0.01,standing
356268,-9.18,-0.86,1.77,-0.03,0.01,0.01,standing
356288,-9.23,-0.83,1.82,0.00,0.05,0.01,standing
356308,-9.27,-0.73,1.59,0.04,0.04,0.01,standing
356328,-9.23,-0.71,1.55,0.05,0.03,0.01,standing
356348,-9.22,-0.59,1.63,0.03,0.00,0.02,standing
356368,-9.31,-0.51,1.63,0.01,0.02,0.03,standing
356388,-9.36,-0.38,1.66,-0.00,0.03,0.03,standing
356408,-9.34,-0.28,1.64,-0.00,0.01,0.00,standing
356428,-9.29,-0.53,1.59,-0.04,-0.01,-0.02,standing
356448,-9.27,-0.76,1.67,-0.06,0.01,-0.01,standing
356468,-9.24,-0.73,1.69,-0.07,0.02,0.00,standing
356488,-9.25,-0.69,1.58,-0.05,0.01,0.00,standing
356508,-9.36,-0.62,1.50,-0.04,-0.01,-0.00,standing
356528,-9.34,-0.63,1.52,-0.05,-0.02,0.00,standing
356548,-9.33,-0.62,1.59,-0.07,-0.03,0.01,standing
356568,-9.22,-0.63,1.69,-0.07,-0.03,0.01,standing
356588,-9.19,-0.62,1.65,-0.06,-0.02,0.00,standing
356608,-9.27,-0.62,1.69,-0.05,-0.02,0.00,standing
356628,-9.28,-0.66,1.73,-0.07,-0.03,0.01,standing
356648,-9.27,-0.57,1.78,-0.06,-0.01,0.02,standing
356668,-8.99,-0.73,1.77,-0.04,-0.03,-0.00,standing
356688,-9.26,-0.47,1.57,-0.03,-0.02,-0.00,standing
356708,-9.30,-0.57,1.68,-0.05,-0.01,-0.01,standing
356728,-9.26,-0.80,1.75,-0.06,-0.01,0.01,standing
356748,-9.15,-0.78,1.84,-0.03,-0.00,0.03,standing
356768,-9.21,-0.48,1.75,-0.02,0.02,0.02,standing
356788,-9.38,-0.69,1.74,-0.04,0.00,0.03,standing
356808,-9.29,-0.77,1.71,-0.05,-0.01,0.05,standing
356828,-9.18,-0.87,1.73,-0.04,0.01,0.05,standing
356848,-9.30,-0.96,1.65,-0.02,0.02,0.06,standing
356868,-9.20,-0.79,1.69,-0.04,0.01,0.09,standing
356888,-9.18,-0.52,1.76,-0.03,0.04,0.08,standing
356908,-9.30,-0.52,1.69,-0.04,0.05,0.06,standing
356928,-9.52,-0.82,1.67,-0.06,-0.01,0.02,standing
356948,-9.30,-0.98,1.64,-0.09,-0.02,0.03,standing
356968,-9.07,-1.11,1.74,-0.12,-0.01,0.06,standing
356988,-9.14,-1.09,1.82,-0.17,0.05,0.11,standing
357008,-9.33,-0.79,1.87,-0.19,0.11,0.15,standing
357028,-9.08,-0.75,1.61,-0.22,0.15,0.10,standing
357048,-9.27,-0.87,1.64,-0.25,0.13,0.01,standing
357068,-9.25,-0.96,1.60,-0.27,0.17,-0.01,standing
357088,-9.31,-0.32,1.91,-0.27,0.18,-0.01,standing
357108,-8.90,0.06,1.68,-0.24,0.21,-0.11,standing
357128,-9.21,-0.57,1.56,-0.24,0.19,-0.21,standing
357148,-9.25,-1.05,1.41,-0.17,0.18,-0.20,standing
357168,-9.07,-0.97,1.52,-0.05,0.21,-0.07,standing
357188,-9.14,0.02,1.68,0.02,0.21,-0.02,standing
357208,-9.46,0.74,1.16,0.03,0.17,-0.12,standing
357228,-9.90,0.62,1.31,-0.06,0.01,-0.20,standing
357248,-9.39,0.05,1.64,-0.09,-0.04,-0.24,standing
357268,-9.18,-0.54,1.81,-0.04,0.12,-0.20,standing
357288,-9.40,-1.05,1.66,0.06,0.12,-0.14,standing
357308,-9.51,-1.22,1.28,0.20,0.08,-0.10,standing
357328,-9.41,-1.03,1.18,0.30,-0.02,-0.13,standing
357348,-9.32,-0.61,1.22,0.35,-0.04,-0.13,standing
357368,-9.14,-0.51,1.35,0.39,-0.07,-0.18,standing
357388,-9.38,-0.55,1.23,0.37,-0.06,-0.23,standing
357408,-9.45,-0.80,1.22,0.38,-0.04,-0.26,standing
357428,-9.40,-1.03,1.15,0.43,0.02,-0.23,standing
357448,-9.40,-0.96,1.12,0.44,0.07,-0.15,standing
357468,-9.34,-0.63,0.91,0.42,0.04,-0.13,standing
357488,-9.43,-0.72,1.20,0.37,-0.02,-0.12,standing
357508,-9.29,-0.63,1.14,0.30,-0.01,-0.05,standing
357528,-9.15,-0.52,1.07,0.24,0.04,0.00,standing
357548,-9.37,-0.28,1.25,0.13,-0.04,0.03,standing
357568,-9.37,-0.27,1.26,0.01,-0.11,0.02,standing
357588,-9.25,-0.31,1.27,-0.08,-0.09,-0.02,standing
357608,-9.45,-0.80,1.38,-0.09,-0.09,-0.05,standing
357628,-9.40,-0.79,1.43,-0.13,-0.12,-0.05,standing
357648,-9.26,-0.61,1.56,-0.20,-0.12,-0.03,standing
357668,-9.37,-0.51,1.51,-0.22,-0.09,-0.07,standing
357688,-9.41,-0.82,1.29,-0.23,-0.08,-0.11,standing
357708,-9.31,-1.12,1.50,-0.20,-0.04,-0.09,standing
357728,-9.21,-1.13,1.34,-0.18,-0.04,-0.01,standing
357748,-9.10,-1.00,1.51,-0.16,-0.04,0.06,standing
357768,-9.17,-0.58,1.24,-0.18,-0.02,0.11,standing
357788,-9.47,-0.51,1.24,-0.20,-0.03,0.11,standing
357808,-9.48,-0.51,1.42,-0.21,-0.09,0.10,standing
357828,-9.41,-0.57,1.47,-0.24,-0.15,0.10,standing
357848,-9.33,-0.79,1.43,-0.25,-0.14,0.08,standing
357868,-9.22,-0.93,1.68,-0.25,-0.09,0.09,standing
357888,-9.23,-0.79,1.61,-0.24,-0.05,0.11,standing
357908,-9.38,-0.50,1.32,-0.24,-0.06,0.09,standing
357928,-9.47,-0.81,1.40,-0.28,-0.09,0.07,standing
357948,-9.22,-1.12,1.69,-0.32,-0.07,0.11,standing
357968,-9.23,-1.24,1.52,-0.26,-0.03,0.11,standing
357988,-9.31,-1.11,1.54,-0.22,-0.03,0.11,standing
358008,-9.17,-0.76,1.62,-0.22,-0.02,0.11,standing
358028,-9.33,-0.74,1.50,-0.25,-0.02,0.10,standing
358048,-9.43,-0.94,1.51,-0.26,-0.02,0.09,standing
358068,-9.17,-1.08,1.57,-0.24,-0.01,0.10,standing
358088,-8.92,-1.04,1.68,-0.21,0.06,0.14,standing
358108,-9.28,-1.02,1.31,-0.16,0.07,0.15,standing
358128,-9.53,-1.00,1.38,-0.20,-0.00,0.17,standing
358148,-9.34,-0.92,1.47,-0.23,-0.04,0.20,standing
358168,-9.22,-0.93,1.56,-0.25,-0.03,0.24,standing
358188,-9.15,-0.85,1.64,-0.26,0.00,0.27,standing
358208,-9.35,-0.80,1.44,-0.27,-0.00,0.27,standing
358228,-9.40,-0.73,1.42,-0.29,-0.06,0.24,standing
358248,-9.33,-0.65,1.61,-0.31,-0.06,0.21,standing
358268,-9.24,-0.65,1.44,-0.31,-0.02,0.17,standing
358288,-9.36,-0.82,1.46,-0.32,-0.05,0.14,standing
358308,-9.27,-0.90,1.44,-0.34,-0.05,0.15,standing
358328,-9.28,-0.88,1.50,-0.33,-0.02,0.16,standing
358348,-9.45,-0.78,1.42,-0.29,0.00,0.13,standing
358368,-9.47,-0.78,1.53,-0.27,-0.02,0.12,standing
358388,-9.17,-0.56,1.49,-0.23,-0.02,0.12,standing
358408,-9.30,-0.23,1.50,-0.26,0.02,0.13,standing
358428,-9.45,-0.08,1.48,-0.26,0.04,0.11,standing
358448,-9.46,-0.07,1.47,-0.28,0.01,0.07,standing
358468,-9.38,-0.24,1.55,-0.33,0.03,0.06,standing
358488,-9.26,-0.39,1.63,-0.34,0.02,0.05,standing
358508,-9.10,-0.76,1.51,-0.30,0.01,0.05,standing
358528,-9.30,-0.85,1.62,-0.22,0.02,0.07,standing
358548,-9.36,-0.84,1.63,-0.17,-0.03,0.06,standing
358568,-9.22,-0.79,1.59,-0.11,-0.02,0.06,standing
358588,-9.16,-0.90,1.77,-0.04,-0.00,0.05,standing
358608,-9.18,-1.05,1.80,-0.01,-0.03,0.04,standing
358628,-9.33,-1.22,1.77,0.07,-0.05,0.02,standing
358648,-9.07,-1.21,1.81,0.15,-0.02,0.02,standing
358668,-9.15,-1.03,1.90,0.26,-0.01,-0.02,standing
358688,-9.28,-0.91,1.74,0.35,-0.01,-0.05,standing
358708,-9.30,-0.69,1.75,0.39,-0.01,-0.05,standing
358728,-9.09,-0.35,1.67,0.40,-0.01,-0.04,standing
358748,-9.26,-0.26,1.51,0.37,0.02,-0.03,standing
358768,-9.36,-0.06,1.55,0.37,0.02,-0.03,standing
358788,-9.43,0.20,1.23,0.33,-0.03,-0.04,standing
358808,-9.15,0.42,1.23,0.23,-0.05,-0.06,standing
358828,-9.44,0.33,1.34,0.10,-0.08,-0.07,standing
358848,-9.62,-0.02,1.46,0.00,-0.09,-0.06,standing
358868,-9.48,-0.35,1.44,-0.04,-0.09,-0.05,standing
358888,-9.15,-0.54,1.77,-0.03,-0.05,-0.03,standing
358908,-9.04,-0.46,1.75,0.02,0.01,-0.01,standing
358928,-9.17,-0.31,1.63,0.07,0.07,-0.02,standing
358948,-9.38,-0.03,1.41,0.06,0.08,-0.02,standing
358968,-9.56,-0.38,1.45,0.05,0.08,-0.03,standing
358988,-9.28,-0.51,1.51,0.11,0.11,-0.02,standing
359008,-9.17,-0.24,1.44,0.15,0.14,-0.01,standing
359028,-9.44,0.18,1.13,0.15,0.14,-0.02,standing
359048,-9.50,0.16,1.12,0.10,0.08,-0.03,standing
359068,-9.37,-0.21,1.19,0.09,0.05,-0.05,standing
359088,-9.39,-0.32,1.31,0.08,0.04,-0.05,standing
359108,-9.36,-0.26,1.42,0.10,0.02,-0.04,standing
359128,-9.26,0.13,1.52,0.07,0.02,-0.02,standing
359148,-9.30,0.45,1.62,-0.00,0.03,-0.03,standing
359168,-9.09,0.17,1.40,-0.10,0.04,-0.12,standing
359188,-9.53,-0.76,1.37,-0.18,0.03,-0.15,standing
359208,-9.37,-1.07,1.62,-0.14,0.00,-0.12,standing
359228,-9.04,-0.96,1.53,-0.11,-0.01,-0.09,standing
359248,-9.07,-0.89,1.38,-0.06,0.08,-0.05,standing
359268,-9.44,-0.97,1.38,0.01,0.07,-0.03,standing
359288,-9.51,-0.77,1.30,0.08,0.04,-0.03,standing
359308,-9.30,-0.67,1.39,0.10,0.03,-0.05,standing
359328,-9.29,-0.63,1.60,0.11,0.06,-0.03,standing
359348,-9.28,-0.60,1.53,0.14,0.10,-0.01,standing
359368,-9.26,-0.56,1.33,0.13,0.10,0.01,standing
359388,-9.38,-0.51,1.41,0.07,0.10,0.03,standing
359408,-9.31,-0.45,1.33,0.06,0.10,0.02,standing
359428,-9.45,-0.53,1.11,0.01,0.09,0.03,standing
359448,-9.39,-0.66,1.04,-0.02,0.04,0.05,standing
359468,-9.34,-0.68,1.17,-0.03,0.02,0.06,standing
359488,-9.33,-0.58,1.21,-0.02,0.02,0.05,standing
359508,-9.41,-0.64,1.23,-0.04,0.02,0.07,standing
359528,-9.40,-0.61,1.32,-0.04,-0.00,0.05,standing
359548,-9.20,-0.64,1.30,-0.03,-0.01,0.02,standing
359568,-9.34,-0.65,1.27,-0.06,-0.03,0.01,standing
359588,-9.33,-0.66,1.22,-0.08,-0.04,0.04,standing
359608,-9.19,-0.67,1.46,-0.08,-0.03,0.05,standing
359628,-9.29,-0.51,1.34,-0.07,-0.02,0.03,standing
359648,-9.52,-0.46,1.19,-0.08,-0.03,0.03,standing
359668,-9.30,-0.48,1.34,-0.10,-0.02,0.05,standing
359688,-9.38,-0.42,1.29,-0.11,-0.00,0.06,standing
359708,-9.45,-0.41,1.15,-0.14,-0.03,0.04,standing
360186,-9.32,-0.59,1.37,-0.01,0.00,0.04,standing
360206,-9.37,-0.30,1.31,-0.00,-0.03,0.03,standing
360226,-9.37,-0.22,1.24,-0.01,-0.02,0.02,standing
360246,-9.40,-0.21,1.35,-0.02,-0.02,0.03,standing
360266,-9.33,-0.17,1.41,-0.08,-0.03,0.04,standing
360286,-9.32,-0.29,1.45,-0.07,-0.02,0.03,standing
360306,-9.34,-0.43,1.45,-0.07,-0.04,0.02,standing
360326,-9.34,-0.48,1.40,-0.06,-0.04,0.04,standing
360346,-9.33,-0.39,1.50,-0.07,-0.05,0.05,standing
360366,-9.22,-0.40,1.56,-0.02,-0.00,0.05,standing
360386,-9.32,-0.29,1.48,0.00,-0.00,0.04,standing
360406,-9.35,-0.29,1.41,0.01,-0.02,0.04,standing
360426,-9.36,-0.23,1.41,-0.01,-0.03,0.03,standing
360446,-9.34,-0.23,1.39,-0.01,-0.03,0.01,standing
360466,-9.42,-0.24,1.34,0.01,-0.05,-0.01,standing
360486,-9.31,-0.23,1.44,-0.00,-0.03,-0.01,standing
360506,-9.28,-0.28,1.53,-0.01,-0.01,0.00,standing
360526,-9.32,-0.19,1.54,-0.00,0.00,0.02,standing
360546,-9.32,-0.09,1.51,0.01,-0.03,-0.00,standing
360566,-9.38,-0.06,1.41,-0.01,-0.00,-0.02,standing
360586,-9.42,-0.17,1.28,-0.02,-0.01,-0.01,standing
360606,-9.30,-0.18,1.47,-0.03,-0.02,-0.00,standing
360626,-9.27,-0.17,1.52,-0.07,-0.01,0.01,standing
360646,-9.39,-0.07,1.32,-0.07,-0.01,0.01,standing
360666,-9.30,-0.17,1.54,-0.08,-0.03,0.01,standing
360686,-9.30,-0.09,1.51,-0.11,-0.02,0.03,standing
360707,-9.27,-0.25,1.43,-0.12,0.00,0.02,standing
360728,-9.36,-0.37,1.41,-0.10,-0.01,0.01,standing
360748,-9.30,-0.35,1.35,-0.07,-0.01,0.01,standing
360768,-9.27,-0.26,1.44,-0.06,0.00,0.02,standing
360788,-9.36,-0.20,1.43,-0.08,-0.00,0.02,standing
360808,-9.38,-0.20,1.45,-0.09,-0.01,0.01,standing
360828,-9.45,-0.19,1.48,-0.10,-0.01,0.01,standing
360848,-9.27,-0.27,1.42,-0.09,-0.01,0.01,standing
360868,-9.31,-0.35,1.33,-0.09,-0.02,-0.00,standing
360888,-9.36,-0.40,1.47,-0.08,-0.03,0.00,standing
360908,-9.31,-0.31,1.44,-0.08,-0.03,0.01,standing
360928,-9.32,-0.28,1.44,-0.08,-0.03,0.01,standing
360948,-9.35,-0.30,1.46,-0.10,-0.04,-0.00,standing
360968,-9.33,-0.37,1.56,-0.08,-0.06,-0.00,standing
360988,-9.29,-0.32,1.55,-0.11,-0.05,-0.00,standing
361008,-9.29,-0.28,1.42,-0.09,-0.03,-0.00,standing
361028,-9.39,-0.38,1.50,-0.08,-0.04,0.01,standing
361048,-9.32,-0.32,1.39,-0.10,-0.05,0.03,standing
361068,-9.22,-0.29,1.54,-0.10,-0.05,0.03,standing
361088,-9.25,-0.34,1.55,-0.13,-0.03,0.06,standing
361108,-9.36,-0.27,1.41,-0.13,-0.02,0.08,standing
361128,-9.32,-0.30,1.53,-0.14,-0.02,0.09,standing
361148,-9.24,-0.26,1.61,-0.13,-0.01,0.07,standing
361168,-9.29,-0.26,1.51,-0.15,0.00,0.06,standing
361188,-9.42,-0.36,1.48,-0.14,-0.01,0.04,standing
361208,-9.29,-0.41,1.64,-0.14,-0.01,0.05,standing
361228,-9.23,-0.46,1.63,-0.13,-0.00,0.06,standing
361248,-9.26,-0.47,1.57,-0.10,-0.01,0.05,standing
361268,-9.33,-0.41,1.58,-0.10,0.00,0.04,standing
361288,-9.23,-0.33,1.64,-0.06,0.01,0.03,standing
361308,-9.35,-0.24,1.62,-0.05,0.02,-0.00,standing
361328,-9.33,-0.30,1.54,-0.03,-0.00,-0.02,standing
361348,-9.33,-0.29,1.62,-0.03,-0.01,-0.02,standing
361368,-9.29,-0.28,1.52,-0.02,0.00,-0.02,standing
361388,-9.37,-0.38,1.55,-0.01,0.00,-0.04,standing
361408,-9.30,-0.39,1.61,0.01,0.00,-0.04,standing
361428,-9.21,-0.34,1.56,0.02,0.03,-0.03,standing
361448,-9.37,-0.18,1.49,0.04,0.04,-0.03,standing
361468,-9.34,-0.12,1.56,0.05,0.01,-0.05,standing
361488,-9.32,-0.08,1.55,0.02,0.00,-0.04,standing
361508,-9.28,-0.08,1.57,0.01,0.02,-0.03,standing
361528,-9.39,-0.23,1.59,-0.00,0.01,-0.02,standing
361548,-9.28,-0.31,1.47,-0.01,0.02,-0.02,standing
361568,-9.36,-0.23,1.40,-0.01,0.01,-0.01,standing
361588,-9.30,-0.26,1.35,-0.00,-0.02,0.00,standing
361608,-9.33,-0.15,1.51,-0.03,-0.02,0.02,standing
361628,-9.40,-0.10,1.50,-0.05,-0.00,0.03,standing
361648,-9.35,-0.29,1.39,-0.07,-0.02,0.05,standing
361668,-9.31,-0.20,1.50,-0.06,-0.03,0.06,standing
361688,-9.34,-0.08,1.49,-0.07,-0.05,0.05,standing
361708,-9.43,-0.15,1.59,-0.07,-0.04,0.04,standing
361731,-9.31,-0.38,1.62,-0.08,-0.02,0.06,standing
361751,-9.22,-0.36,1.47,-0.06,-0.02,0.06,standing
361771,-9.31,-0.25,1.41,-0.06,-0.02,0.05,standing
361791,-9.33,-0.21,1.52,-0.04,-0.01,0.02,standing
361811,-9.44,-0.22,1.53,-0.05,-0.01,0.03,standing
361831,-9.33,-0.18,1.58,-0.07,-0.02,0.04,standing
361851,-9.23,-0.13,1.59,-0.07,-0.00,0.02,standing
361871,-9.33,-0.21,1.58,-0.07,0.02,0.01,standing
361891,-9.34,-0.24,1.48,-0.05,0.02,0.00,standing
361911,-9.35,-0.29,1.51,-0.06,0.01,0.02,standing
361931,-9.33,-0.26,1.53,-0.05,0.00,0.02,standing
361951,-9.27,-0.13,1.58,-0.06,0.01,0.01,standing
361971,-9.33,-0.26,1.54,-0.06,0.01,0.01,standing
361991,-9.34,-0.19,1.51,-0.08,-0.01,0.01,standing
362011,-9.26,-0.14,1.54,-0.06,-0.02,0.02,standing
362031,-9.21,-0.13,1.61,-0.09,-0.01,0.03,standing
362051,-9.28,-0.15,1.58,-0.07,-0.00,0.01,standing
362071,-9.25,-0.19,1.59,-0.08,-0.02,0.01,standing
362091,-9.31,-0.17,1.53,-0.07,-0.02,0.02,standing
362111,-9.22,-0.14,1.52,-0.07,-0.02,0.03,standing
362131,-9.28,-0.12,1.55,-0.07,-0.03,0.03,standing
362151,-9.34,-0.10,1.56,-0.09,-0.03,0.04,standing
362171,-9.32,-0.18,1.55,-0.09,-0.02,0.04,standing
362191,-9.19,-0.12,1.56,-0.06,-0.01,0.04,standing
362211,-9.24,-0.11,1.53,-0.04,-0.02,0.02,standing
362231,-9.52,-0.13,1.58,-0.06,-0.04,0.00,standing
362251,-9.24,-0.28,1.64,-0.05,-0.03,0.01,standing
362271,-9.19,-0.27,1.72,-0.04,-0.01,0.02,standing
362291,-9.30,-0.23,1.58,-0.02,0.01,0.01,standing
362311,-9.35,-0.27,1.47,-0.02,0.00,0.01,standing
362331,-9.26,-0.17,1.56,-0.04,0.01,0.01,standing
362351,-9.27,-0.16,1.57,-0.02,0.00,-0.00,standing
362371,-9.35,-0.12,1.60,-0.02,-0.00,0.00,standing
362391,-9.23,-0.06,1.70,-0.06,-0.01,0.01,standing
362411,-9.27,-0.05,1.61,-0.06,0.00,-0.00,standing
362431,-9.29,-0.14,1.57,-0.06,0.01,-0.02,standing
362451,-9.31,-0.27,1.60,-0.06,-0.01,-0.01,standing
362471,-9.19,-0.31,1.71,-0.06,0.01,0.01,standing
362491,-9.22,-0.18,1.77,-0.04,0.02,0.02,standing
362511,-9.28,-0.13,1.59,-0.05,0.03,0.03,standing
362531,-9.39,-0.24,1.52,-0.05,0.01,0.03,standing
362551,-9.33,-0.19,1.63,-0.06,-0.03,0.01,standing
362571,-9.20,-0.22,1.68,-0.04,-0.02,-0.01,standing
362591,-9.32,-0.18,1.46,-0.02,-0.01,-0.01,standing
362611,-9.31,-0.28,1.47,-0.02,-0.01,0.00,standing
362631,-9.30,-0.26,1.58,-0.02,-0.02,0.01,standing
362651,-9.36,-0.10,1.70,-0.01,-0.03,0.00,standing
362671,-9.36,-0.09,1.64,-0.04,-0.01,0.01,standing
362691,-9.29,-0.20,1.60,-0.04,0.01,0.01,standing
362711,-9.27,-0.20,1.69,-0.05,0.01,0.02,standing
362731,-9.17,-0.18,1.63,-0.02,0.02,0.01,standing
362754,-9.45,-0.14,1.54,-0.03,0.02,0.00,standing
362775,-9.31,-0.21,1.47,-0.03,0.01,0.01,standing
362795,-9.16,-0.17,1.61,-0.04,0.00,0.01,standing
362815,-9.40,-0.20,1.45,-0.01,0.01,0.00,standing
362835,-9.38,-0.16,1.30,-0.02,-0.00,-0.00,standing
362855,-9.40,-0.11,1.37,-0.05,-0.04,0.01,standing
362875,-9.26,-0.21,1.52,-0.07,-0.05,0.02,standing
362895,-9.32,-0.01,1.57,-0.06,-0.04,0.01,standing
362915,-9.28,-0.13,1.48,-0.07,-0.02,0.02,standing
362935,-9.34,-0.13,1.59,-0.06,-0.02,0.01,standing
362955,-9.23,-0.25,1.61,-0.06,-0.02,0.02,standing
362975,-9.26,-0.27,1.65,-0.04,0.01,0.01,standing
362995,-9.29,-0.25,1.52,-0.03,0.01,0.02,standing
363015,-9.33,-0.26,1.58,-0.02,0.01,0.01,standing
363035,-9.27,-0.08,1.53,-0.03,0.00,0.01,standing
363055,-9.26,-0.04,1.52,-0.03,0.01,-0.00,standing
363075,-9.36,-0.05,1.52,-0.03,-0.01,-0.01,standing
363095,-9.32,-0.03,1.54,-0.05,-0.01,-0.00,standing
363115,-9.28,-0.06,1.57,-0.05,-0.03,-0.01,standing
363135,-9.26,-0.13,1.48,-0.04,-0.02,-0.00,standing
363155,-9.34,-0.08,1.53,-0.05,-0.02,0.01,standing
363175,-9.25,-0.12,1.52,-0.06,-0.03,0.03,standing
363195,-9.23,-0.11,1.63,-0.06,-0.01,0.04,standing
363215,-9.41,-0.11,1.48,-0.07,-0.01,0.05,standing
363235,-9.30,-0.21,1.62,-0.05,-0.00,0.05,standing
363255,-9.20,-0.13,1.65,-0.06,0.01,0.04,standing
363275,-9.39,0.03,1.47,-0.07,0.00,0.03,standing
363295,-9.32,-0.09,1.58,-0.07,-0.00,0.02,standing
363315,-9.21,-0.11,1.68,-0.08,0.00,0.02,standing
363335,-9.36,-0.12,1.64,-0.05,0.01,0.01,standing
363355,-9.27,-0.25,1.55,-0.03,-0.01,-0.02,standing
363375,-9.22,-0.23,1.62,-0.04,0.01,0.00,standing
363395,-9.32,-0.21,1.51,-0.04,-0.01,0.01,standing
363415,-9.29,-0.15,1.67,-0.05,-0.02,0.03,standing
363435,-9.33,-0.11,1.73,-0.05,0.01,0.03,standing
363455,-9.37,-0.08,1.54,-0.03,0.01,0.02,standing
363475,-9.22,-0.13,1.64,-0.03,-0.01,0.01,standing
363495,-9.24,-0.12,1.67,-0.04,-0.01,0.01,standing
363515,-9.29,-0.17,1.65,-0.04,-0.01,0.01,standing
363535,-9.29,-0.09,1.63,-0.01,0.00,0.00,standing
363555,-9.23,-0.01,1.67,-0.03,0.01,0.00,standing
363575,-9.30,-0.09,1.67,-0.02,0.01,-0.01,standing
363595,-9.20,-0.11,1.60,-0.02,-0.00,-0.00,standing
363615,-9.29,-0.15,1.64,-0.03,0.00,0.00,standing
363635,-9.26,-0.05,1.60,-0.04,-0.01,0.02,standing
363655,-9.32,0.03,1.65,-0.05,-0.02,0.01,standing
363678,-9.32,-0.02,1.55,-0.05,-0.01,0.01,standing
363699,-9.32,-0.04,1.51,-0.06,-0.01,0.01,standing
363719,-9.27,-0.01,1.63,-0.07,-0.03,0.00,standing
363739,-9.22,0.03,1.71,-0.08,-0.02,0.00,standing
363759,-9.38,-0.25,1.62,-0.08,-0.01,-0.00,standing
363779,-9.31,-0.28,1.54,-0.07,0.00,0.01,standing
