Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ActivityLabel
80794,-9.29,-0.95,1.28,-0.00,-0.02,-0.01,standing
80814,-9.30,-1.00,1.40,-0.00,-0.01,-0.01,standing
80834,-9.36,-1.01,1.47,0.01,-0.01,-0.01,standing
80854,-9.29,-0.94,1.44,0.03,-0.00,-0.01,standing
80874,-9.34,-0.95,1.33,0.03,-0.00,-0.01,standing
80894,-9.27,-1.00,1.33,0.03,-0.01,-0.02,standing
80914,-9.27,-0.91,1.38,0.01,-0.01,-0.00,standing
80934,-9.22,-0.87,1.32,0.01,-0.01,-0.01,standing
80954,-9.27,-0.88,1.37,-0.00,-0.00,0.00,standing
80974,-9.24,-0.89,1.42,0.00,0.01,0.00,standing
80994,-9.34,-0.95,1.38,-0.00,0.01,0.01,standing
81014,-9.24,-0.98,1.36,0.00,0.00,0.00,standing
81034,-9.35,-0.84,1.34,-0.00,-0.01,-0.00,standing
81054,-9.31,-0.87,1.51,-0.02,-0.02,-0.00,standing
81074,-9.28,-0.88,1.49,-0.03,-0.01,0.00,standing
81094,-9.23,-0.92,1.42,-0.03,-0.01,0.00,standing
81114,-9.28,-0.94,1.44,-0.03,0.00,0.00,standing
81133,-9.30,-0.92,1.41,-0.04,0.00,0.00,standing
81153,-9.31,-0.99,1.39,-0.04,0.00,0.01,standing
81173,-9.25,-0.91,1.48,-0.05,-0.00,0.00,standing
81193,-9.27,-0.86,1.41,-0.05,-0.01,0.00,standing
81213,-9.29,-0.91,1.39,-0.05,-0.01,0.00,standing
81234,-9.26,-0.96,1.43,-0.07,0.01,0.01,standing
81254,-9.32,-0.97,1.45,-0.06,-0.00,0.00,standing
81274,-9.31,-0.96,1.39,-0.05,-0.00,0.00,standing
81294,-9.29,-0.93,1.27,-0.06,-0.01,-0.00,standing
81314,-9.24,-0.99,1.35,-0.07,-0.00,0.00,standing
81334,-9.38,-1.01,1.41,-0.06,0.00,-0.00,standing
81354,-9.34,-0.99,1.38,-0.05,0.00,-0.00,standing
81374,-9.32,-1.00,1.31,-0.05,-0.01,0.00,standing
81394,-9.36,-0.98,1.41,-0.05,-0.01,-0.00,standing
81414,-9.28,-0.89,1.34,-0.06,-0.01,0.01,standing
81434,-9.30,-0.94,1.47,-0.05,-0.00,0.00,standing
81454,-9.33,-0.95,1.45,-0.06,-0.00,0.00,standing
81474,-9.30,-0.94,1.31,-0.06,0.00,0.00,standing
81494,-9.31,-0.92,1.42,-0.07,0.00,0.00,standing
81514,-9.25,-0.95,1.39,-0.06,0.00,0.01,standing
81534,-9.35,-1.03,1.31,-0.06,-0.01,0.01,standing
81554,-9.22,-1.01,1.31,-0.07,-0.00,0.01,standing
81574,-9.29,-1.00,1.45,-0.07,0.00,0.01,standing
81594,-9.31,-0.98,1.42,-0.06,-0.00,0.00,standing
81614,-9.28,-0.94,1.48,-0.06,-0.00,0.00,standing
81634,-9.27,-0.95,1.41,-0.05,0.00,0.00,standing
81653,-9.27,-0.94,1.37,-0.05,0.01,0.00,standing
81673,-9.28,-0.97,1.31,-0.05,0.01,0.00,standing
81694,-9.28,-0.97,1.36,-0.06,-0.00,-0.00,standing
81714,-9.23,-0.96,1.44,-0.06,-0.01,-0.01,standing
81734,-9.32,-1.04,1.47,-0.04,-0.00,-0.00,standing
81754,-9.26,-1.02,1.35,-0.04,0.00,-0.01,standing
81774,-9.25,-0.94,1.36,-0.05,-0.00,-0.00,standing
81794,-9.26,-0.92,1.36,-0.05,-0.00,-0.01,standing
81814,-9.34,-0.95,1.43,-0.05,-0.00,0.00,standing
81834,-9.24,-0.91,1.41,-0.06,0.01,0.01,standing
81854,-9.27,-0.92,1.39,-0.04,0.01,0.00,standing
81874,-9.28,-0.96,1.37,-0.04,0.01,0.01,standing
81894,-9.22,-1.01,1.40,-0.04,-0.00,0.01,standing
81914,-9.32,-0.99,1.37,-0.04,-0.00,-0.00,standing
81934,-9.30,-0.99,1.37,-0.04,0.00,0.01,standing
81954,-9.27,-1.03,1.41,-0.03,-0.00,0.00,standing
81974,-9.29,-0.95,1.39,-0.04,-0.00,0.00,standing
81994,-9.24,-1.00,1.38,-0.05,-0.01,0.01,standing
82014,-9.28,-0.94,1.38,-0.05,-0.00,0.00,standing
82034,-9.27,-0.97,1.36,-0.05,-0.00,-0.00,standing
82053,-9.33,-0.96,1.40,-0.05,-0.00,0.00,standing
82492,-9.35,-0.84,1.19,-0.00,0.02,0.01,standing
82512,-9.28,-0.90,1.21,-0.02,0.01,0.00,standing
82532,-9.29,-0.88,1.32,-0.03,0.02,0.00,standing
82552,-9.28,-0.93,1.37,-0.02,0.03,0.01,standing
82572,-9.35,-0.97,1.32,-0.03,0.04,0.01,standing
82592,-9.30,-0.92,1.28,-0.03,0.02,0.01,standing
82612,-9.32,-0.94,1.24,-0.04,0.01,0.00,standing
82632,-9.29,-0.98,1.26,-0.06,0.01,0.01,standing
82652,-9.32,-0.95,1.28,-0.05,0.01,0.01,standing
82672,-9.29,-0.95,1.28,-0.05,0.01,0.01,standing
82692,-9.33,-0.97,1.19,-0.05,0.01,0.00,standing
82712,-9.29,-0.89,1.21,-0.06,0.01,0.01,standing
82732,-9.28,-0.94,1.30,-0.06,0.01,0.01,standing
82752,-9.31,-0.91,1.31,-0.06,0.01,0.01,standing
82772,-9.31,-0.87,1.23,-0.06,0.00,-0.00,standing
82792,-9.30,-0.92,1.29,-0.07,0.01,0.00,standing
82818,-9.28,-0.93,1.32,-0.07,0.02,0.00,standing
82839,-9.31,-0.94,1.30,-0.07,0.02,0.00,standing
82859,-9.34,-0.94,1.24,-0.06,0.01,0.00,standing
82879,-9.33,-0.94,1.28,-0.07,0.01,0.01,standing
82899,-9.30,-1.00,1.24,-0.07,0.01,0.02,standing
82919,-9.31,-0.91,1.27,-0.07,0.01,0.02,standing
82939,-9.36,-0.92,1.16,-0.08,0.01,0.02,standing
82959,-9.29,-0.94,1.16,-0.07,0.01,0.02,standing
82979,-9.27,-0.98,1.13,-0.06,0.01,0.02,standing
82999,-9.32,-0.94,1.21,-0.06,0.01,0.03,standing
83019,-9.36,-1.03,1.27,-0.06,0.01,0.03,standing
83039,-9.33,-0.96,1.18,-0.05,0.01,0.02,standing
83059,-9.32,-0.94,1.15,-0.05,0.01,0.02,standing
83079,-9.37,-0.90,1.11,-0.06,-0.01,0.03,standing
83099,-9.24,-0.97,1.17,-0.06,-0.02,0.03,standing
83119,-9.38,-1.00,1.13,-0.07,-0.02,0.03,standing
83139,-9.37,-0.86,1.30,-0.06,-0.04,0.02,standing
83159,-9.34,-0.83,1.15,-0.06,-0.05,0.02,standing
83179,-9.40,-0.89,1.17,-0.08,-0.05,0.03,standing
83199,-9.33,-0.87,1.29,-0.09,-0.04,0.04,standing
83219,-9.38,-0.85,1.21,-0.08,-0.04,0.04,standing
83239,-9.24,-0.86,1.16,-0.09,-0.04,0.04,standing
83259,-9.23,-0.87,1.17,-0.08,-0.06,0.03,standing
83279,-9.32,-0.88,1.21,-0.08,-0.05,0.03,standing
83299,-9.36,-0.90,1.29,-0.08,-0.04,0.03,standing
83319,-9.21,-0.94,1.24,-0.07,-0.04,0.02,standing
83339,-9.34,-0.97,1.27,-0.08,-0.03,0.02,standing
83359,-9.32,-0.84,1.29,-0.07,-0.03,0.02,standing
83379,-9.24,-0.79,1.25,-0.07,-0.02,0.02,standing
83399,-9.27,-0.80,1.26,-0.07,-0.01,0.00,standing
83419,-9.26,-0.90,1.39,-0.09,-0.01,0.01,standing
83439,-9.29,-0.92,1.30,-0.07,-0.01,0.01,standing
83459,-9.27,-0.87,1.30,-0.06,0.00,-0.00,standing
83479,-9.27,-0.95,1.34,-0.07,0.00,-0.01,standing
83499,-9.33,-0.93,1.38,-0.07,0.01,-0.01,standing
83519,-9.31,-0.96,1.34,-0.06,0.00,-0.01,standing
83539,-9.28,-1.00,1.38,-0.07,0.00,-0.00,standing
83559,-9.28,-0.85,1.42,-0.06,-0.00,-0.01,standing
83579,-9.28,-0.96,1.41,-0.06,-0.01,-0.01,standing
83599,-9.35,-0.85,1.32,-0.06,-0.01,-0.01,standing
83619,-9.33,-0.90,1.34,-0.06,-0.02,-0.01,standing
83639,-9.23,-0.84,1.31,-0.05,-0.02,-0.01,standing
83659,-9.30,-0.87,1.43,-0.06,-0.00,-0.00,standing
83679,-9.32,-0.84,1.43,-0.05,0.00,-0.01,standing
83699,-9.34,-0.90,1.35,-0.05,0.00,-0.00,standing
83719,-9.31,-0.91,1.34,-0.05,-0.01,0.00,standing
83739,-9.21,-0.89,1.44,-0.04,-0.01,0.00,standing
83759,-9.30,-0.83,1.42,-0.04,-0.01,0.00,standing
83779,-9.35,-0.89,1.36,-0.05,-0.00,0.01,standing
83799,-9.27,-0.88,1.38,-0.05,-0.01,0.01,standing
83819,-9.38,-0.90,1.38,-0.04,-0.01,0.01,standing
83839,-9.36,-0.96,1.35,-0.05,-0.02,0.00,standing
83859,-9.28,-0.89,1.38,-0.06,-0.02,0.01,standing
83879,-9.25,-0.90,1.36,-0.06,-0.02,0.01,standing
83899,-9.32,-0.89,1.32,-0.06,-0.03,0.01,standing
83919,-9.25,-0.95,1.34,-0.05,-0.02,-0.00,standing
83939,-9.28,-0.90,1.41,-0.05,-0.01,-0.00,standing
83959,-9.27,-0.87,1.41,-0.07,-0.00,0.01,standing
83979,-9.30,-0.94,1.38,-0.05,-0.00,-0.00,standing
83999,-9.23,-1.01,1.36,-0.04,-0.00,-0.01,standing
84019,-9.25,-0.85,1.36,-0.04,-0.01,-0.01,standing
84039,-9.30,-0.87,1.39,-0.05,-0.01,-0.01,standing
84059,-9.31,-0.96,1.34,-0.03,-0.00,-0.01,standing
84079,-9.33,-0.90,1.36,-0.02,0.00,-0.01,standing
84099,-9.27,-0.94,1.38,-0.02,0.01,-0.01,standing
84119,-9.25,-0.86,1.44,-0.03,0.01,-0.01,standing
84139,-9.33,-0.85,1.32,-0.01,0.01,-0.00,standing
84159,-9.33,-0.93,1.41,-0.00,0.02,-0.01,standing
84179,-9.28,-0.89,1.32,0.01,0.03,-0.01,standing
84199,-9.35,-0.99,1.36,0.01,0.03,-0.00,standing
84219,-9.29,-1.02,1.22,0.01,0.02,0.00,standing
84239,-9.37,-0.95,1.31,0.00,0.01,0.00,standing
84259,-9.28,-0.97,1.36,-0.00,0.01,0.01,standing
84279,-9.33,-0.93,1.29,0.01,0.00,0.00,standing
84299,-9.28,-0.97,1.33,0.00,0.01,0.00,standing
84319,-9.27,-0.93,1.37,0.02,0.01,-0.00,standing
84339,-9.30,-0.97,1.26,0.01,0.01,-0.00,standing
84359,-9.24,-0.95,1.26,0.02,0.02,0.00,standing
84379,-9.28,-0.93,1.27,0.02,0.02,0.00,standing
84399,-9.29,-1.00,1.37,0.02,0.01,-0.00,standing
84419,-9.25,-0.95,1.29,0.02,0.00,-0.00,standing
84439,-9.32,-0.98,1.33,0.03,0.01,-0.00,standing
84459,-9.30,-0.97,1.30,0.04,0.02,-0.00,standing
84479,-9.32,-0.94,1.33,0.04,0.03,-0.00,standing
84499,-9.24,-0.98,1.27,0.04,0.02,-0.01,standing
84519,-9.33,-0.98,1.32,0.04,0.02,-0.01,standing
84539,-9.32,-0.90,1.33,0.04,0.01,-0.02,standing
84559,-9.37,-0.94,1.35,0.04,0.00,-0.02,standing
84579,-9.33,-0.94,1.30,0.03,-0.00,-0.01,standing
84599,-9.27,-0.90,1.34,0.03,0.00,-0.02,standing
84619,-9.31,-0.97,1.27,0.02,0.00,-0.02,standing
84639,-9.25,-0.92,1.27,0.04,0.01,-0.02,standing
84659,-9.28,-0.93,1.30,0.03,0.01,-0.02,standing
84679,-9.31,-0.90,1.33,0.04,0.01,-0.02,standing
84705,-9.35,-0.97,1.27,0.04,-0.00,-0.02,standing
84726,-9.28,-0.96,1.20,0.04,0.00,-0.02,standing
84746,-9.28,-0.92,1.24,0.03,0.00,-0.02,standing
84766,-9.19,-0.90,1.26,0.02,-0.00,-0.02,standing
84786,-9.32,-0.94,1.33,0.01,0.00,-0.02,standing
84806,-9.31,-0.91,1.36,0.02,0.00,-0.02,standing
84826,-9.35,-0.88,1.35,0.01,0.01,-0.02,standing
84846,-9.39,-0.85,1.34,-0.00,-0.00,-0.02,standing
84866,-9.34,-0.80,1.27,-0.01,-0.00,-0.02,standing
84886,-9.28,-0.84,1.28,-0.02,-0.01,-0.01,standing
84906,-9.22,-0.90,1.36,-0.03,-0.02,-0.01,standing
84926,-9.26,-0.95,1.28,-0.03,-0.02,-0.01,standing
84946,-9.30,-0.94,1.35,-0.03,-0.01,-0.01,standing
84966,-9.36,-0.98,1.35,-0.04,-0.01,-0.00,standing
84986,-9.35,-0.96,1.31,-0.02,-0.01,-0.01,standing
85006,-9.31,-0.96,1.37,-0.03,-0.03,-0.01,standing
85026,-9.29,-0.92,1.30,-0.04,-0.02,0.00,standing
85046,-9.25,-0.95,1.38,-0.04,-0.02,0.00,standing
85066,-9.25,-0.98,1.30,-0.04,-0.01,0.00,standing
85085,-9.26,-0.95,1.21,-0.05,-0.01,0.01,standing
85105,-9.28,-1.01,1.42,-0.04,-0.01,0.00,standing
85125,-9.33,-1.04,1.38,-0.03,-0.01,-0.00,standing
85150,-9.28,-1.00,1.36,-0.05,-0.02,0.01,standing
85171,-9.32,-1.00,1.39,-0.06,-0.02,0.01,standing
85191,-9.32,-0.88,1.24,-0.08,-0.03,0.01,standing
85211,-9.30,-0.91,1.33,-0.07,-0.03,0.00,standing
85231,-9.28,-1.00,1.40,-0.08,-0.02,0.00,standing
85251,-9.33,-0.95,1.47,-0.07,-0.02,0.00,standing
85271,-9.29,-1.04,1.36,-0.07,-0.03,0.00,standing
85291,-9.27,-0.99,1.31,-0.08,-0.03,0.00,standing
85311,-9.35,-0.99,1.36,-0.09,-0.03,0.01,standing
85331,-9.33,-1.00,1.37,-0.09,-0.02,0.01,standing
85351,-9.26,-1.02,1.41,-0.09,-0.02,0.01,standing
85378,-9.34,-1.05,1.39,-0.09,-0.02,0.02,standing
85398,-9.28,-1.00,1.44,-0.07,-0.02,0.01,standing
85418,-9.33,-0.97,1.38,-0.09,-0.01,0.02,standing
85438,-9.33,-0.94,1.36,-0.08,-0.02,0.01,standing
85458,-9.23,-1.03,1.41,-0.09,-0.01,0.01,standing
85478,-9.24,-1.05,1.42,-0.08,-0.01,0.01,standing
85498,-9.32,-1.11,1.40,-0.06,-0.01,0.01,standing
85518,-9.31,-1.05,1.38,-0.07,-0.01,0.01,standing
85538,-9.24,-1.08,1.37,-0.05,0.01,0.01,standing
85558,-9.26,-0.94,1.38,-0.05,-0.00,0.01,standing
85578,-9.28,-0.96,1.36,-0.05,-0.01,0.00,standing
85598,-9.22,-0.91,1.42,-0.04,-0.01,0.00,standing
85618,-9.30,-0.94,1.45,-0.06,-0.00,0.01,standing
85638,-9.30,-1.01,1.48,-0.04,0.00,0.00,standing
85658,-9.30,-1.02,1.32,-0.05,-0.00,0.01,standing
85678,-9.33,-0.99,1.39,-0.04,-0.00,0.00,standing
85697,-9.29,-1.02,1.47,-0.05,-0.01,0.01,standing
85724,-9.30,-0.89,1.40,-0.05,-0.02,0.01,standing
85745,-9.36,-0.95,1.48,-0.04,-0.02,0.01,standing
85765,-9.28,-1.01,1.47,-0.05,-0.02,0.01,standing
85785,-9.27,-1.01,1.47,-0.05,-0.01,0.01,standing
85805,-9.20,-0.98,1.31,-0.04,-0.02,0.01,standing
85825,-9.24,-0.95,1.32,-0.03,-0.01,0.01,standing
85845,-9.30,-0.88,1.43,-0.04,-0.00,0.01,standing
85865,-9.26,-0.97,1.38,-0.04,-0.00,0.00,standing
85885,-9.29,-0.98,1.41,-0.03,-0.01,0.00,standing
85905,-9.26,-0.98,1.42,-0.04,-0.01,-0.00,standing
85925,-9.31,-0.95,1.34,-0.06,-0.01,0.00,standing
85945,-9.34,-0.96,1.43,-0.06,-0.01,0.00,standing
85965,-9.25,-0.95,1.39,-0.06,-0.00,0.01,standing
85985,-9.25,-0.94,1.58,-0.05,-0.01,0.00,standing
86005,-9.25,-0.93,1.46,-0.06,-0.01,0.01,standing
86025,-9.24,-0.90,1.39,-0.05,0.00,0.00,standing
86045,-9.32,-0.93,1.40,-0.06,0.00,0.01,standing
86065,-9.26,-0.97,1.45,-0.05,-0.00,0.00,standing
86091,-9.27,-0.97,1.37,-0.04,-0.00,0.01,standing
86110,-9.28,-0.91,1.41,-0.04,0.01,0.01,standing
86130,-9.34,-0.93,1.37,-0.04,0.01,0.01,standing
86154,-9.27,-0.96,1.45,-0.04,0.00,0.01,standing
86174,-9.27,-0.98,1.36,-0.04,0.00,0.01,standing
86194,-9.28,-1.01,1.37,-0.05,0.00,0.01,standing
86214,-9.38,-0.93,1.52,-0.05,0.00,0.01,standing
86234,-9.36,-0.91,1.44,-0.06,0.01,0.02,standing
86254,-9.27,-0.87,1.29,-0.06,0.01,0.02,standing
86274,-9.29,-0.88,1.43,-0.08,0.01,0.02,standing
86294,-9.24,-1.00,1.37,-0.07,0.02,0.02,standing
86314,-9.23,-0.93,1.46,-0.08,0.03,0.02,standing
86334,-9.33,-0.97,1.37,-0.07,0.03,0.01,standing
86354,-9.36,-0.90,1.30,-0.06,0.02,0.01,standing
86374,-9.33,-0.95,1.41,-0.07,0.01,0.01,standing
86394,-9.30,-0.97,1.33,-0.07,0.01,0.01,standing
86414,-9.29,-1.00,1.32,-0.08,0.01,0.02,standing
86434,-9.28,-1.03,1.34,-0.06,0.02,0.01,standing
86459,-9.32,-0.96,1.25,-0.07,0.01,0.02,standing
86479,-9.27,-1.09,1.37,-0.05,0.01,0.01,standing
86499,-9.32,-0.96,1.29,-0.05,0.01,0.01,standing
86518,-9.28,-1.02,1.33,-0.06,0.01,0.01,standing
87312,-9.33,-0.97,1.22,-0.08,-0.02,0.01,standing
87340,-9.29,-0.83,1.38,-0.08,-0.02,0.02,standing
87360,-9.30,-0.90,1.28,-0.10,-0.02,0.02,standing
87380,-9.38,-0.90,1.36,-0.10,-0.02,0.03,standing
87400,-9.25,-0.97,1.41,-0.11,-0.03,0.02,standing
87420,-9.28,-1.01,1.42,-0.11,-0.00,0.03,standing
87440,-9.35,-1.11,1.40,-0.09,-0.00,0.02,standing
87460,-9.31,-1.08,1.31,-0.08,-0.01,0.03,standing
87480,-9.26,-1.03,1.31,-0.09,-0.01,0.02,standing
87500,-9.36,-1.07,1.27,-0.07,-0.00,0.02,standing
87520,-9.36,-1.07,1.30,-0.05,-0.01,0.02,standing
87540,-9.32,-1.04,1.28,-0.06,-0.02,0.02,standing
87560,-9.26,-1.03,1.31,-0.04,-0.02,0.01,standing
87580,-9.29,-1.10,1.34,-0.05,-0.00,0.01,standing
87600,-9.37,-1.05,1.36,-0.04,-0.00,0.00,standing
87620,-9.28,-1.06,1.35,-0.03,-0.01,-0.00,standing
87640,-9.29,-1.05,1.36,-0.02,-0.00,-0.01,standing
87660,-9.39,-1.05,1.39,-0.03,-0.01,-0.00,standing
87680,-9.30,-1.02,1.33,-0.01,-0.01,-0.01,standing
87700,-9.28,-1.00,1.36,-0.01,-0.00,-0.01,standing
87720,-9.24,-1.05,1.39,-0.02,0.01,-0.01,standing
87740,-9.30,-1.01,1.44,0.01,0.01,-0.00,standing
87760,-9.34,-0.93,1.36,0.01,0.01,-0.01,standing
87779,-9.39,-0.90,1.38,0.00,-0.00,0.00,standing
87799,-9.33,-0.90,1.41,-0.01,-0.00,0.01,standing
87819,-9.27,-0.90,1.32,-0.02,-0.00,-0.00,standing
87841,-9.28,-0.85,1.40,-0.04,0.00,0.01,standing
87861,-9.35,-0.88,1.39,-0.02,-0.01,-0.00,standing
87881,-9.30,-0.93,1.42,-0.02,-0.01,-0.00,standing
87901,-9.29,-0.92,1.31,-0.05,-0.02,0.01,standing
87921,-9.27,-0.94,1.35,-0.06,-0.02,0.01,standing
87941,-9.26,-1.00,1.39,-0.05,-0.01,0.01,standing
87960,-9.23,-1.02,1.40,-0.04,-0.01,0.00,standing
87980,-9.22,-1.09,1.40,-0.03,-0.00,-0.00,standing
88000,-9.23,-1.00,1.45,-0.04,0.00,0.01,standing
88021,-9.27,-0.98,1.36,-0.02,0.00,0.00,standing
88041,-9.26,-0.97,1.41,-0.03,0.00,0.01,standing
88061,-9.17,-1.02,1.28,-0.03,0.01,0.01,standing
88081,-9.29,-1.04,1.41,-0.03,0.00,0.01,standing
88101,-9.28,-1.04,1.44,-0.03,0.00,0.00,standing
88121,-9.30,-1.03,1.42,-0.04,-0.00,0.00,standing
88146,-9.27,-1.00,1.41,-0.04,0.00,0.01,standing
88166,-9.32,-1.04,1.40,-0.04,0.00,0.00,standing
88186,-9.30,-1.06,1.35,-0.03,0.00,-0.01,standing
88206,-9.30,-1.04,1.36,-0.03,0.00,-0.01,standing
88226,-9.40,-1.04,1.38,-0.03,0.00,-0.01,standing
88246,-9.27,-1.00,1.35,-0.03,0.00,-0.00,standing
88266,-9.28,-0.92,1.34,-0.04,0.00,-0.00,standing
88286,-9.32,-0.92,1.38,-0.04,0.00,0.00,standing
88306,-9.35,-0.97,1.32,-0.03,0.01,0.01,standing
88326,-9.26,-0.98,1.46,-0.03,0.02,0.02,standing
88346,-9.27,-0.90,1.44,-0.04,0.02,0.02,standing
88366,-9.36,-0.76,1.31,-0.03,0.01,0.02,standing
88386,-9.26,-0.78,1.37,-0.04,-0.00,0.02,standing
88406,-9.16,-0.86,1.49,-0.06,0.02,0.03,standing
88426,-9.19,-0.84,1.36,-0.07,0.02,0.02,standing
88446,-9.30,-0.81,1.33,-0.06,0.02,0.02,standing
88466,-9.37,-0.90,1.32,-0.09,0.00,0.04,standing
88486,-9.33,-0.83,1.29,-0.10,-0.01,0.03,standing
88506,-9.35,-0.81,1.26,-0.11,-0.01,0.03,standing
88526,-9.32,-0.82,1.33,-0.12,0.01,0.03,standing
88546,-9.22,-0.91,1.26,-0.12,0.03,0.03,standing
88566,-9.22,-0.90,1.43,-0.12,0.03,0.03,standing
88585,-9.21,-0.88,1.37,-0.10,0.02,0.03,standing
88606,-9.35,-0.93,1.39,-0.12,0.04,0.03,standing
88626,-9.26,-0.96,1.34,-0.10,0.04,0.03,standing
88646,-9.34,-0.92,1.29,-0.11,0.04,0.02,standing
88666,-9.30,-0.97,1.33,-0.11,0.04,0.02,standing
88686,-9.34,-0.97,1.29,-0.10,0.03,0.01,standing
88706,-9.33,-0.95,1.32,-0.11,0.03,0.01,standing
88726,-9.26,-0.93,1.38,-0.11,0.03,0.01,standing
88745,-9.30,-1.06,1.28,-0.09,0.03,0.01,standing
88765,-9.31,-0.96,1.25,-0.09,0.03,0.01,standing
88786,-9.30,-0.94,1.27,-0.07,0.02,0.00,standing
88806,-9.37,-0.91,1.30,-0.07,0.02,0.00,standing
88826,-9.36,-0.99,1.31,-0.08,0.02,-0.00,standing
88846,-9.30,-0.93,1.19,-0.07,0.00,-0.00,standing
88866,-9.29,-0.86,1.17,-0.07,-0.00,-0.00,standing
88886,-9.31,-0.97,1.14,-0.09,-0.01,0.00,standing
88906,-9.25,-0.89,1.19,-0.08,-0.01,0.00,standing
88925,-9.33,-0.90,1.19,-0.10,-0.00,0.01,standing
88946,-9.34,-0.94,1.24,-0.10,-0.00,0.01,standing
88966,-9.35,-0.96,1.18,-0.11,-0.01,0.01,standing
88986,-9.36,-0.97,1.22,-0.10,-0.02,0.01,standing
89006,-9.36,-0.98,1.21,-0.11,-0.02,0.01,standing
89025,-9.29,-0.96,1.20,-0.12,-0.02,0.02,standing
89049,-9.33,-0.98,1.09,-0.11,-0.03,0.02,standing
89069,-9.32,-1.00,1.17,-0.12,-0.03,0.02,standing
89089,-9.30,-0.87,1.29,-0.12,-0.03,0.02,standing
89109,-9.41,-0.92,1.39,-0.10,-0.03,0.03,standing
89131,-9.34,-0.92,1.35,-0.10,-0.02,0.04,standing
89152,-9.33,-0.89,1.28,-0.10,-0.02,0.04,standing
89172,-9.54,-0.86,1.25,-0.10,-0.07,0.06,standing
89192,-9.65,-0.78,1.34,-0.12,-0.16,0.09,standing
89212,-9.58,-0.88,1.08,-0.17,-0.26,0.12,standing
89232,-9.23,-1.01,1.25,-0.19,-0.28,0.10,standing
89252,-9.00,-0.95,1.31,-0.18,-0.20,0.05,standing
89272,-9.04,-0.85,1.51,-0.18,-0.12,0.03,standing
89291,-9.34,-0.86,1.54,-0.16,-0.08,0.04,standing
89311,-9.31,-0.95,1.59,-0.15,-0.06,0.05,standing
89331,-9.18,-0.93,1.56,-0.14,-0.03,0.06,standing
89352,-9.13,-0.77,1.57,-0.11,-0.00,0.04,standing
89372,-9.33,-0.71,1.68,-0.09,-0.01,0.02,standing
89392,-9.53,-0.59,1.46,-0.05,-0.06,0.02,standing
89412,-9.61,-0.80,1.25,-0.07,-0.16,0.04,standing
89432,-9.21,-0.99,1.30,-0.13,-0.21,0.04,standing
89452,-9.09,-0.96,1.42,-0.17,-0.18,0.03,standing
89472,-9.32,-1.10,1.63,-0.18,-0.14,0.01,standing
89492,-9.19,-1.06,1.77,-0.13,-0.09,0.02,standing
89511,-9.25,-1.16,1.66,-0.12,-0.03,0.03,standing
89532,-9.05,-1.04,1.69,-0.09,-0.01,0.03,standing
89552,-9.09,-0.79,1.74,-0.08,0.02,0.03,standing
89572,-9.21,-0.68,1.75,-0.04,0.02,0.00,standing
89592,-9.35,-0.53,1.66,-0.03,-0.02,-0.00,standing
89612,-9.50,-0.68,1.59,-0.02,-0.10,0.02,standing
89632,-9.46,-1.14,1.39,-0.06,-0.18,0.03,standing
89652,-9.17,-1.09,1.40,-0.13,-0.24,0.04,standing
89672,-8.85,-0.80,1.72,-0.14,-0.16,0.02,standing
89692,-9.18,-0.96,1.67,-0.15,-0.03,0.02,standing
89712,-9.26,-1.01,1.66,-0.15,-0.03,0.02,standing
89732,-9.01,-0.93,1.91,-0.13,-0.01,0.02,standing
89752,-8.94,-0.70,2.04,-0.09,0.03,0.00,standing
89772,-9.11,-0.73,1.95,-0.05,0.06,-0.02,standing
89792,-9.31,-0.72,1.76,-0.03,0.05,-0.03,standing
89812,-9.33,-0.75,1.64,-0.04,-0.00,-0.02,standing
89832,-9.21,-0.96,1.76,-0.04,-0.01,-0.00,standing
89852,-9.20,-0.94,1.59,-0.04,0.00,-0.01,standing
89872,-9.13,-0.93,1.75,-0.04,0.01,-0.01,standing
89892,-9.24,-0.87,1.66,-0.03,0.01,-0.01,standing
89912,-9.22,-0.85,1.82,-0.03,0.02,-0.00,standing
89932,-9.16,-0.82,1.84,-0.02,0.02,-0.01,standing
89952,-9.22,-0.80,1.67,-0.02,0.02,-0.01,standing
89972,-9.26,-0.79,1.57,-0.01,0.00,-0.01,standing
89992,-9.26,-0.93,1.60,-0.03,-0.00,-0.01,standing
90012,-9.17,-0.90,1.71,-0.03,-0.02,-0.02,standing
90032,-9.19,-0.91,1.75,-0.04,-0.02,-0.01,standing
90052,-9.29,-0.87,1.53,-0.04,-0.01,-0.01,standing
90072,-9.19,-0.80,1.70,-0.04,0.01,-0.01,standing
90092,-9.23,-0.81,1.83,-0.04,0.01,-0.02,standing
90112,-9.11,-0.72,1.87,-0.05,0.02,-0.02,standing
90132,-9.28,-0.79,1.89,-0.05,0.06,-0.02,standing
90152,-9.15,-0.86,1.79,-0.06,0.06,-0.01,standing
90172,-9.23,-0.93,1.65,-0.05,0.06,-0.02,standing
90192,-9.24,-0.99,1.67,-0.05,0.03,-0.01,standing
90212,-9.32,-0.96,1.65,-0.05,0.01,0.00,standing
90232,-9.29,-0.96,1.70,-0.04,0.00,-0.00,standing
90252,-9.24,-1.01,1.68,-0.03,-0.00,-0.00,standing
90272,-9.19,-0.89,1.71,-0.03,-0.00,-0.01,standing
90292,-9.17,-0.90,1.62,-0.02,-0.01,-0.01,standing
